Personality,agentType,nrPlayers,nrCrazyInvestors,nrHighRollerInvestors,nrNormalInvestors,nrSafeBetterInvestors,nrCrazyManagers,nrHighRollerManagers,nrNormalManagers,nrSafeBetterManagers,nrCompanies,nrBlueCompanies,nrGreenCompanies,nrYellowCompanies,nrRedCompanies,finalCapital,winner
SafeBetter,investor,6,0,0,2,1,1,1,1,0,8,3,2,1,2,405,false
Normal,investor,6,0,0,2,1,1,1,1,0,8,3,2,1,2,510,true
HighRoller,manager,6,0,0,2,1,1,1,1,0,8,3,2,1,2,645,true
Crazy,manager,6,0,0,2,1,1,1,1,0,8,3,2,1,2,525,false
Normal,manager,6,0,0,2,1,1,1,1,0,8,3,2,1,2,425,false
Normal,investor,6,0,1,2,0,0,0,2,1,4,2,1,1,0,480,false
HighRoller,investor,6,0,1,2,0,0,0,2,1,4,2,1,1,0,555,true
Normal,investor,6,0,1,2,0,0,0,2,1,4,2,1,1,0,540,false
Normal,manager,6,0,1,2,0,0,0,2,1,4,2,1,1,0,360,true
Normal,manager,6,0,1,2,0,0,0,2,1,4,2,1,1,0,210,false
SafeBetter,manager,6,0,1,2,0,0,0,2,1,4,2,1,1,0,135,false
SafeBetter,investor,6,0,0,0,3,1,1,0,1,7,0,2,2,3,5,true
SafeBetter,investor,6,0,0,0,3,1,1,0,1,7,0,2,2,3,5,true
SafeBetter,investor,6,0,0,0,3,1,1,0,1,7,0,2,2,3,5,true
HighRoller,manager,6,0,0,0,3,1,1,0,1,7,0,2,2,3,195,true
Crazy,manager,6,0,0,0,3,1,1,0,1,7,0,2,2,3,195,true
SafeBetter,manager,6,0,0,0,3,1,1,0,1,7,0,2,2,3,195,true
Crazy,investor,6,2,0,0,1,2,1,0,0,5,1,3,1,0,120,false
Crazy,investor,6,2,0,0,1,2,1,0,0,5,1,3,1,0,25,false
SafeBetter,investor,6,2,0,0,1,2,1,0,0,5,1,3,1,0,695,true
Crazy,manager,6,2,0,0,1,2,1,0,0,5,1,3,1,0,305,false
HighRoller,manager,6,2,0,0,1,2,1,0,0,5,1,3,1,0,380,true
Crazy,manager,6,2,0,0,1,2,1,0,0,5,1,3,1,0,305,false
Normal,investor,6,0,2,1,0,2,0,1,0,4,1,3,0,0,560,false
HighRoller,investor,6,0,2,1,0,2,0,1,0,4,1,3,0,0,615,true
HighRoller,investor,6,0,2,1,0,2,0,1,0,4,1,3,0,0,605,false
Crazy,manager,6,0,2,1,0,2,0,1,0,4,1,3,0,0,180,false
Crazy,manager,6,0,2,1,0,2,0,1,0,4,1,3,0,0,180,false
Normal,manager,6,0,2,1,0,2,0,1,0,4,1,3,0,0,480,true
HighRoller,investor,6,0,1,1,1,1,0,1,1,7,2,3,0,2,-60,false
Normal,investor,6,0,1,1,1,1,0,1,1,7,2,3,0,2,235,false
SafeBetter,investor,6,0,1,1,1,1,0,1,1,7,2,3,0,2,270,true
Crazy,manager,6,0,1,1,1,1,0,1,1,7,2,3,0,2,460,false
Normal,manager,6,0,1,1,1,1,0,1,1,7,2,3,0,2,595,true
SafeBetter,manager,6,0,1,1,1,1,0,1,1,7,2,3,0,2,230,false
Crazy,investor,6,3,0,0,0,0,2,1,0,6,1,2,3,0,35,false
Crazy,investor,6,3,0,0,0,0,2,1,0,6,1,2,3,0,240,false
Crazy,investor,6,3,0,0,0,0,2,1,0,6,1,2,3,0,255,true
HighRoller,manager,6,3,0,0,0,0,2,1,0,6,1,2,3,0,545,true
HighRoller,manager,6,3,0,0,0,0,2,1,0,6,1,2,3,0,470,false
Normal,manager,6,3,0,0,0,0,2,1,0,6,1,2,3,0,395,false
Crazy,investor,6,1,1,1,0,1,1,0,1,6,2,0,1,3,15,false
HighRoller,investor,6,1,1,1,0,1,1,0,1,6,2,0,1,3,35,true
Normal,investor,6,1,1,1,0,1,1,0,1,6,2,0,1,3,15,false
HighRoller,manager,6,1,1,1,0,1,1,0,1,6,2,0,1,3,75,false
Crazy,manager,6,1,1,1,0,1,1,0,1,6,2,0,1,3,75,false
SafeBetter,manager,6,1,1,1,0,1,1,0,1,6,2,0,1,3,165,true
SafeBetter,investor,6,0,2,0,1,2,0,1,0,5,2,0,2,1,170,true
HighRoller,investor,6,0,2,0,1,2,0,1,0,5,2,0,2,1,45,false
HighRoller,investor,6,0,2,0,1,2,0,1,0,5,2,0,2,1,45,false
Crazy,manager,6,0,2,0,1,2,0,1,0,5,2,0,2,1,250,false
Crazy,manager,6,0,2,0,1,2,0,1,0,5,2,0,2,1,265,true
Normal,manager,6,0,2,0,1,2,0,1,0,5,2,0,2,1,165,false
Crazy,investor,6,2,0,1,0,1,0,1,1,5,3,2,0,0,195,true
Crazy,investor,6,2,0,1,0,1,0,1,1,5,3,2,0,0,120,false
Normal,investor,6,2,0,1,0,1,0,1,1,5,3,2,0,0,95,false
Normal,manager,6,2,0,1,0,1,0,1,1,5,3,2,0,0,570,true
Crazy,manager,6,2,0,1,0,1,0,1,1,5,3,2,0,0,270,false
SafeBetter,manager,6,2,0,1,0,1,0,1,1,5,3,2,0,0,270,false
SafeBetter,investor,6,1,1,0,1,0,1,1,1,5,2,3,0,0,195,true
Crazy,investor,6,1,1,0,1,0,1,1,1,5,2,3,0,0,160,false
HighRoller,investor,6,1,1,0,1,0,1,1,1,5,2,3,0,0,45,false
Normal,manager,6,1,1,0,1,0,1,1,1,5,2,3,0,0,280,false
HighRoller,manager,6,1,1,0,1,0,1,1,1,5,2,3,0,0,580,true
SafeBetter,manager,6,1,1,0,1,0,1,1,1,5,2,3,0,0,280,false
Normal,investor,6,1,0,2,0,1,0,1,1,7,2,3,2,0,715,true
Normal,investor,6,1,0,2,0,1,0,1,1,7,2,3,2,0,715,true
Crazy,investor,6,1,0,2,0,1,0,1,1,7,2,3,2,0,540,false
Normal,manager,6,1,0,2,0,1,0,1,1,7,2,3,2,0,730,true
SafeBetter,manager,6,1,0,2,0,1,0,1,1,7,2,3,2,0,430,false
Crazy,manager,6,1,0,2,0,1,0,1,1,7,2,3,2,0,430,false
Normal,investor,6,0,0,2,1,1,1,1,0,7,2,1,2,2,55,false
SafeBetter,investor,6,0,0,2,1,1,1,1,0,7,2,1,2,2,110,true
Normal,investor,6,0,0,2,1,1,1,1,0,7,2,1,2,2,20,false
Normal,manager,6,0,0,2,1,1,1,1,0,7,2,1,2,2,400,true
Crazy,manager,6,0,0,2,1,1,1,1,0,7,2,1,2,2,235,false
HighRoller,manager,6,0,0,2,1,1,1,1,0,7,2,1,2,2,160,false
Crazy,investor,6,2,0,1,0,0,0,1,2,3,0,2,1,0,390,true
Normal,investor,6,2,0,1,0,0,0,1,2,3,0,2,1,0,350,false
Crazy,investor,6,2,0,1,0,0,0,1,2,3,0,2,1,0,120,false
Normal,manager,6,2,0,1,0,0,0,1,2,3,0,2,1,0,420,true
SafeBetter,manager,6,2,0,1,0,0,0,1,2,3,0,2,1,0,195,false
SafeBetter,manager,6,2,0,1,0,0,0,1,2,3,0,2,1,0,195,false
Normal,investor,6,2,0,1,0,0,2,0,1,9,3,1,2,3,70,false
Crazy,investor,6,2,0,1,0,0,2,0,1,9,3,1,2,3,120,false
Crazy,investor,6,2,0,1,0,0,2,0,1,9,3,1,2,3,165,true
HighRoller,manager,6,2,0,1,0,0,2,0,1,9,3,1,2,3,210,false
HighRoller,manager,6,2,0,1,0,0,2,0,1,9,3,1,2,3,435,true
SafeBetter,manager,6,2,0,1,0,0,2,0,1,9,3,1,2,3,60,false
SafeBetter,investor,6,2,0,0,1,1,1,1,0,0,0,0,0,0,15,false
Crazy,investor,6,2,0,0,1,1,1,1,0,0,0,0,0,0,25,true
Crazy,investor,6,2,0,0,1,1,1,1,0,0,0,0,0,0,15,false
Crazy,manager,6,2,0,0,1,1,1,1,0,0,0,0,0,0,0,false
Normal,manager,6,2,0,0,1,1,1,1,0,0,0,0,0,0,0,false
HighRoller,manager,6,2,0,0,1,1,1,1,0,0,0,0,0,0,225,true
SafeBetter,investor,6,1,0,1,1,1,0,2,0,7,0,1,3,3,535,true
Normal,investor,6,1,0,1,1,1,0,2,0,7,0,1,3,3,490,false
Crazy,investor,6,1,0,1,1,1,0,2,0,7,0,1,3,3,120,false
Normal,manager,6,1,0,1,1,1,0,2,0,7,0,1,3,3,525,true
Normal,manager,6,1,0,1,1,1,0,2,0,7,0,1,3,3,135,false
Crazy,manager,6,1,0,1,1,1,0,2,0,7,0,1,3,3,465,false
HighRoller,investor,6,1,2,0,0,1,2,0,0,5,1,0,2,2,30,true
Crazy,investor,6,1,2,0,0,1,2,0,0,5,1,0,2,2,5,false
HighRoller,investor,6,1,2,0,0,1,2,0,0,5,1,0,2,2,30,true
HighRoller,manager,6,1,2,0,0,1,2,0,0,5,1,0,2,2,75,false
HighRoller,manager,6,1,2,0,0,1,2,0,0,5,1,0,2,2,90,true
Crazy,manager,6,1,2,0,0,1,2,0,0,5,1,0,2,2,90,true
SafeBetter,investor,6,0,0,0,3,1,0,0,2,4,0,1,3,0,285,true
SafeBetter,investor,6,0,0,0,3,1,0,0,2,4,0,1,3,0,285,true
SafeBetter,investor,6,0,0,0,3,1,0,0,2,4,0,1,3,0,285,true
SafeBetter,manager,6,0,0,0,3,1,0,0,2,4,0,1,3,0,285,true
SafeBetter,manager,6,0,0,0,3,1,0,0,2,4,0,1,3,0,285,true
Crazy,manager,6,0,0,0,3,1,0,0,2,4,0,1,3,0,285,true
Normal,investor,6,0,0,2,1,1,1,0,1,3,0,0,3,0,15,true
Normal,investor,6,0,0,2,1,1,1,0,1,3,0,0,3,0,15,true
SafeBetter,investor,6,0,0,2,1,1,1,0,1,3,0,0,3,0,15,true
HighRoller,manager,6,0,0,2,1,1,1,0,1,3,0,0,3,0,75,true
SafeBetter,manager,6,0,0,2,1,1,1,0,1,3,0,0,3,0,75,true
Crazy,manager,6,0,0,2,1,1,1,0,1,3,0,0,3,0,75,true
Crazy,investor,6,1,0,1,1,0,1,0,2,6,0,2,2,2,120,false
SafeBetter,investor,6,1,0,1,1,0,1,0,2,6,0,2,2,2,100,false
Normal,investor,6,1,0,1,1,0,1,0,2,6,0,2,2,2,125,true
HighRoller,manager,6,1,0,1,1,0,1,0,2,6,0,2,2,2,270,true
SafeBetter,manager,6,1,0,1,1,0,1,0,2,6,0,2,2,2,120,false
SafeBetter,manager,6,1,0,1,1,0,1,0,2,6,0,2,2,2,195,false
Crazy,investor,6,1,0,1,1,0,0,1,2,5,2,3,0,0,120,false
SafeBetter,investor,6,1,0,1,1,0,0,1,2,5,2,3,0,0,190,false
Normal,investor,6,1,0,1,1,0,0,1,2,5,2,3,0,0,265,true
SafeBetter,manager,6,1,0,1,1,0,0,1,2,5,2,3,0,0,280,false
SafeBetter,manager,6,1,0,1,1,0,0,1,2,5,2,3,0,0,280,false
Normal,manager,6,1,0,1,1,0,0,1,2,5,2,3,0,0,355,true
SafeBetter,investor,6,0,2,0,1,0,0,2,1,7,2,2,3,0,570,true
HighRoller,investor,6,0,2,0,1,0,0,2,1,7,2,2,3,0,360,false
HighRoller,investor,6,0,2,0,1,0,0,2,1,7,2,2,3,0,320,false
Normal,manager,6,0,2,0,1,0,0,2,1,7,2,2,3,0,445,false
Normal,manager,6,0,2,0,1,0,0,2,1,7,2,2,3,0,670,true
SafeBetter,manager,6,0,2,0,1,0,0,2,1,7,2,2,3,0,445,false
SafeBetter,investor,6,1,1,0,1,1,0,0,2,4,1,0,1,2,120,true
HighRoller,investor,6,1,1,0,1,1,0,0,2,4,1,0,1,2,-45,false
Crazy,investor,6,1,1,0,1,1,0,0,2,4,1,0,1,2,15,false
SafeBetter,manager,6,1,1,0,1,1,0,0,2,4,1,0,1,2,140,false
SafeBetter,manager,6,1,1,0,1,1,0,0,2,4,1,0,1,2,275,true
Crazy,manager,6,1,1,0,1,1,0,0,2,4,1,0,1,2,125,false
SafeBetter,investor,6,1,0,0,2,1,0,2,0,1,0,1,0,0,310,false
SafeBetter,investor,6,1,0,0,2,1,0,2,0,1,0,1,0,0,340,true
Crazy,investor,6,1,0,0,2,1,0,2,0,1,0,1,0,0,120,false
Crazy,manager,6,1,0,0,2,1,0,2,0,1,0,1,0,0,60,false
Normal,manager,6,1,0,0,2,1,0,2,0,1,0,1,0,0,210,true
Normal,manager,6,1,0,0,2,1,0,2,0,1,0,1,0,0,210,true
Normal,investor,6,0,0,3,0,1,0,1,1,5,1,0,3,1,95,true
Normal,investor,6,0,0,3,0,1,0,1,1,5,1,0,3,1,95,true
Normal,investor,6,0,0,3,0,1,0,1,1,5,1,0,3,1,95,true
Crazy,manager,6,0,0,3,0,1,0,1,1,5,1,0,3,1,75,true
Normal,manager,6,0,0,3,0,1,0,1,1,5,1,0,3,1,75,true
SafeBetter,manager,6,0,0,3,0,1,0,1,1,5,1,0,3,1,75,true
HighRoller,investor,6,0,2,1,0,1,0,0,2,8,2,1,3,2,215,false
HighRoller,investor,6,0,2,1,0,1,0,0,2,8,2,1,3,2,280,true
Normal,investor,6,0,2,1,0,1,0,0,2,8,2,1,3,2,80,false
SafeBetter,manager,6,0,2,1,0,1,0,0,2,8,2,1,3,2,465,true
SafeBetter,manager,6,0,2,1,0,1,0,0,2,8,2,1,3,2,465,true
Crazy,manager,6,0,2,1,0,1,0,0,2,8,2,1,3,2,225,false
Crazy,investor,6,1,0,1,1,0,1,1,1,8,0,2,3,3,120,false
Normal,investor,6,1,0,1,1,0,1,1,1,8,0,2,3,3,480,true
SafeBetter,investor,6,1,0,1,1,0,1,1,1,8,0,2,3,3,255,false
SafeBetter,manager,6,1,0,1,1,0,1,1,1,8,0,2,3,3,615,true
Normal,manager,6,1,0,1,1,0,1,1,1,8,0,2,3,3,195,false
HighRoller,manager,6,1,0,1,1,0,1,1,1,8,0,2,3,3,495,false
HighRoller,investor,6,0,1,1,1,0,1,2,0,8,3,0,3,2,345,false
SafeBetter,investor,6,0,1,1,1,0,1,2,0,8,3,0,3,2,440,false
Normal,investor,6,0,1,1,1,0,1,2,0,8,3,0,3,2,480,true
Normal,manager,6,0,1,1,1,0,1,2,0,8,3,0,3,2,555,false
HighRoller,manager,6,0,1,1,1,0,1,2,0,8,3,0,3,2,855,true
Normal,manager,6,0,1,1,1,0,1,2,0,8,3,0,3,2,555,false
Normal,investor,6,1,1,1,0,0,2,1,0,5,3,1,1,0,140,true
Crazy,investor,6,1,1,1,0,0,2,1,0,5,3,1,1,0,105,false
HighRoller,investor,6,1,1,1,0,0,2,1,0,5,3,1,1,0,30,false
Normal,manager,6,1,1,1,0,0,2,1,0,5,3,1,1,0,235,false
HighRoller,manager,6,1,1,1,0,0,2,1,0,5,3,1,1,0,335,true
HighRoller,manager,6,1,1,1,0,0,2,1,0,5,3,1,1,0,285,false
Crazy,investor,6,2,0,1,0,0,0,1,2,7,3,3,0,1,560,false
Normal,investor,6,2,0,1,0,0,0,1,2,7,3,3,0,1,815,false
Crazy,investor,6,2,0,1,0,0,0,1,2,7,3,3,0,1,955,true
SafeBetter,manager,6,2,0,1,0,0,0,1,2,7,3,3,0,1,420,false
SafeBetter,manager,6,2,0,1,0,0,0,1,2,7,3,3,0,1,420,false
Normal,manager,6,2,0,1,0,0,0,1,2,7,3,3,0,1,720,true
HighRoller,investor,6,0,1,2,0,0,1,1,1,4,2,2,0,0,145,true
Normal,investor,6,0,1,2,0,0,1,1,1,4,2,2,0,0,60,false
Normal,investor,6,0,1,2,0,0,1,1,1,4,2,2,0,0,145,true
HighRoller,manager,6,0,1,2,0,0,1,1,1,4,2,2,0,0,420,true
Normal,manager,6,0,1,2,0,0,1,1,1,4,2,2,0,0,120,false
SafeBetter,manager,6,0,1,2,0,0,1,1,1,4,2,2,0,0,120,false
Crazy,investor,6,1,2,0,0,1,1,0,1,7,2,2,2,1,120,true
HighRoller,investor,6,1,2,0,0,1,1,0,1,7,2,2,2,1,55,false
HighRoller,investor,6,1,2,0,0,1,1,0,1,7,2,2,2,1,70,false
Crazy,manager,6,1,2,0,0,1,1,0,1,7,2,2,2,1,360,false
SafeBetter,manager,6,1,2,0,0,1,1,0,1,7,2,2,2,1,90,false
HighRoller,manager,6,1,2,0,0,1,1,0,1,7,2,2,2,1,465,true
Normal,investor,6,0,0,1,2,2,0,0,1,7,3,1,1,2,225,false
SafeBetter,investor,6,0,0,1,2,2,0,0,1,7,3,1,1,2,260,false
SafeBetter,investor,6,0,0,1,2,2,0,0,1,7,3,1,1,2,270,true
Crazy,manager,6,0,0,1,2,2,0,0,1,7,3,1,1,2,465,false
Crazy,manager,6,0,0,1,2,2,0,0,1,7,3,1,1,2,585,true
SafeBetter,manager,6,0,0,1,2,2,0,0,1,7,3,1,1,2,375,false
Normal,investor,6,1,0,2,0,0,2,0,1,8,3,3,0,2,345,false
Crazy,investor,6,1,0,2,0,0,2,0,1,8,3,3,0,2,410,true
Normal,investor,6,1,0,2,0,0,2,0,1,8,3,3,0,2,345,false
HighRoller,manager,6,1,0,2,0,0,2,0,1,8,3,3,0,2,555,true
SafeBetter,manager,6,1,0,2,0,0,2,0,1,8,3,3,0,2,510,false
HighRoller,manager,6,1,0,2,0,0,2,0,1,8,3,3,0,2,535,false
Crazy,investor,6,1,1,0,1,1,0,0,2,8,0,3,2,3,310,true
SafeBetter,investor,6,1,1,0,1,1,0,0,2,8,0,3,2,3,240,false
HighRoller,investor,6,1,1,0,1,1,0,0,2,8,0,3,2,3,-10,false
SafeBetter,manager,6,1,1,0,1,1,0,0,2,8,0,3,2,3,180,false
SafeBetter,manager,6,1,1,0,1,1,0,0,2,8,0,3,2,3,330,true
Crazy,manager,6,1,1,0,1,1,0,0,2,8,0,3,2,3,270,false
SafeBetter,investor,6,0,0,0,3,2,1,0,0,8,2,2,3,1,175,true
SafeBetter,investor,6,0,0,0,3,2,1,0,0,8,2,2,3,1,175,true
SafeBetter,investor,6,0,0,0,3,2,1,0,0,8,2,2,3,1,110,false
Crazy,manager,6,0,0,0,3,2,1,0,0,8,2,2,3,1,535,true
HighRoller,manager,6,0,0,0,3,2,1,0,0,8,2,2,3,1,520,false
Crazy,manager,6,0,0,0,3,2,1,0,0,8,2,2,3,1,535,true
HighRoller,investor,6,0,1,1,1,0,0,1,2,9,1,3,2,3,95,false
SafeBetter,investor,6,0,1,1,1,0,0,1,2,9,1,3,2,3,425,true
Normal,investor,6,0,1,1,1,0,0,1,2,9,1,3,2,3,350,false
Normal,manager,6,0,1,1,1,0,0,1,2,9,1,3,2,3,470,true
SafeBetter,manager,6,0,1,1,1,0,0,1,2,9,1,3,2,3,470,true
SafeBetter,manager,6,0,1,1,1,0,0,1,2,9,1,3,2,3,470,true
Normal,investor,6,1,0,2,0,3,0,0,0,8,1,3,2,2,50,false
Normal,investor,6,1,0,2,0,3,0,0,0,8,1,3,2,2,50,false
Crazy,investor,6,1,0,2,0,3,0,0,0,8,1,3,2,2,120,true
Crazy,manager,6,1,0,2,0,3,0,0,0,8,1,3,2,2,180,true
Crazy,manager,6,1,0,2,0,3,0,0,0,8,1,3,2,2,180,true
Crazy,manager,6,1,0,2,0,3,0,0,0,8,1,3,2,2,120,false
Crazy,investor,6,2,0,1,0,1,0,2,0,5,2,1,0,2,120,false
Normal,investor,6,2,0,1,0,1,0,2,0,5,2,1,0,2,175,true
Crazy,investor,6,2,0,1,0,1,0,2,0,5,2,1,0,2,120,false
Crazy,manager,6,2,0,1,0,1,0,2,0,5,2,1,0,2,60,false
Normal,manager,6,2,0,1,0,1,0,2,0,5,2,1,0,2,135,false
Normal,manager,6,2,0,1,0,1,0,2,0,5,2,1,0,2,240,true
Crazy,investor,6,2,0,0,1,0,2,1,0,5,0,3,2,0,510,true
Crazy,investor,6,2,0,0,1,0,2,1,0,5,0,3,2,0,510,true
SafeBetter,investor,6,2,0,0,1,0,2,1,0,5,0,3,2,0,170,false
HighRoller,manager,6,2,0,0,1,0,2,1,0,5,0,3,2,0,480,true
Normal,manager,6,2,0,0,1,0,2,1,0,5,0,3,2,0,180,false
HighRoller,manager,6,2,0,0,1,0,2,1,0,5,0,3,2,0,180,false
HighRoller,investor,6,0,1,1,1,0,0,2,1,3,1,0,1,1,-25,false
Normal,investor,6,0,1,1,1,0,0,2,1,3,1,0,1,1,-5,false
SafeBetter,investor,6,0,1,1,1,0,0,2,1,3,1,0,1,1,70,true
Normal,manager,6,0,1,1,1,0,0,2,1,3,1,0,1,1,50,false
Normal,manager,6,0,1,1,1,0,0,2,1,3,1,0,1,1,275,true
SafeBetter,manager,6,0,1,1,1,0,0,2,1,3,1,0,1,1,215,false
SafeBetter,investor,6,0,1,0,2,1,1,0,1,8,0,3,2,3,240,true
SafeBetter,investor,6,0,1,0,2,1,1,0,1,8,0,3,2,3,240,true
HighRoller,investor,6,0,1,0,2,1,1,0,1,8,0,3,2,3,20,false
Crazy,manager,6,0,1,0,2,1,1,0,1,8,0,3,2,3,345,true
SafeBetter,manager,6,0,1,0,2,1,1,0,1,8,0,3,2,3,255,false
HighRoller,manager,6,0,1,0,2,1,1,0,1,8,0,3,2,3,330,false
HighRoller,investor,6,0,3,0,0,1,0,1,1,2,0,0,2,0,-10,true
HighRoller,investor,6,0,3,0,0,1,0,1,1,2,0,0,2,0,-10,true
HighRoller,investor,6,0,3,0,0,1,0,1,1,2,0,0,2,0,-10,true
Normal,manager,6,0,3,0,0,1,0,1,1,2,0,0,2,0,150,true
SafeBetter,manager,6,0,3,0,0,1,0,1,1,2,0,0,2,0,150,true
Crazy,manager,6,0,3,0,0,1,0,1,1,2,0,0,2,0,150,true
SafeBetter,investor,6,2,0,0,1,0,1,1,1,6,1,0,2,3,165,true
Crazy,investor,6,2,0,0,1,0,1,1,1,6,1,0,2,3,120,false
Crazy,investor,6,2,0,0,1,0,1,1,1,6,1,0,2,3,65,false
HighRoller,manager,6,2,0,0,1,0,1,1,1,6,1,0,2,3,125,false
SafeBetter,manager,6,2,0,0,1,0,1,1,1,6,1,0,2,3,290,true
Normal,manager,6,2,0,0,1,0,1,1,1,6,1,0,2,3,125,false
HighRoller,investor,6,1,1,1,0,2,1,0,0,4,0,1,0,3,55,false
Normal,investor,6,1,1,1,0,2,1,0,0,4,0,1,0,3,315,true
Crazy,investor,6,1,1,1,0,2,1,0,0,4,0,1,0,3,10,false
HighRoller,manager,6,1,1,1,0,2,1,0,0,4,0,1,0,3,630,true
Crazy,manager,6,1,1,1,0,2,1,0,0,4,0,1,0,3,330,false
Crazy,manager,6,1,1,1,0,2,1,0,0,4,0,1,0,3,330,false
Crazy,investor,6,1,1,1,0,1,1,0,1,6,1,0,2,3,390,true
Normal,investor,6,1,1,1,0,1,1,0,1,6,1,0,2,3,30,false
HighRoller,investor,6,1,1,1,0,1,1,0,1,6,1,0,2,3,15,false
Crazy,manager,6,1,1,1,0,1,1,0,1,6,1,0,2,3,290,true
SafeBetter,manager,6,1,1,1,0,1,1,0,1,6,1,0,2,3,50,false
HighRoller,manager,6,1,1,1,0,1,1,0,1,6,1,0,2,3,125,false
HighRoller,investor,6,0,2,1,0,1,0,1,1,4,1,0,2,1,235,false
HighRoller,investor,6,0,2,1,0,1,0,1,1,4,1,0,2,1,260,false
Normal,investor,6,0,2,1,0,1,0,1,1,4,1,0,2,1,370,true
SafeBetter,manager,6,0,2,1,0,1,0,1,1,4,1,0,2,1,240,false
Crazy,manager,6,0,2,1,0,1,0,1,1,4,1,0,2,1,240,false
Normal,manager,6,0,2,1,0,1,0,1,1,4,1,0,2,1,465,true
Crazy,investor,6,1,0,1,1,0,2,1,0,9,1,3,2,3,120,false
SafeBetter,investor,6,1,0,1,1,0,2,1,0,9,1,3,2,3,340,true
Normal,investor,6,1,0,1,1,0,2,1,0,9,1,3,2,3,185,false
Normal,manager,6,1,0,1,1,0,2,1,0,9,1,3,2,3,305,false
HighRoller,manager,6,1,0,1,1,0,2,1,0,9,1,3,2,3,380,true
HighRoller,manager,6,1,0,1,1,0,2,1,0,9,1,3,2,3,50,false
Crazy,investor,6,2,0,1,0,1,1,1,0,11,3,2,3,3,510,false
Normal,investor,6,2,0,1,0,1,1,1,0,11,3,2,3,3,235,false
Crazy,investor,6,2,0,1,0,1,1,1,0,11,3,2,3,3,570,true
Crazy,manager,6,2,0,1,0,1,1,1,0,11,3,2,3,3,270,false
HighRoller,manager,6,2,0,1,0,1,1,1,0,11,3,2,3,3,345,true
Normal,manager,6,2,0,1,0,1,1,1,0,11,3,2,3,3,270,false
Normal,investor,6,0,2,1,0,1,1,0,1,9,2,3,1,3,50,true
HighRoller,investor,6,0,2,1,0,1,1,0,1,9,2,3,1,3,0,false
HighRoller,investor,6,0,2,1,0,1,1,0,1,9,2,3,1,3,0,false
HighRoller,manager,6,0,2,1,0,1,1,0,1,9,2,3,1,3,90,false
Crazy,manager,6,0,2,1,0,1,1,0,1,9,2,3,1,3,150,true
SafeBetter,manager,6,0,2,1,0,1,1,0,1,9,2,3,1,3,60,false
HighRoller,investor,6,1,1,0,1,1,0,0,2,3,1,0,0,2,450,false
SafeBetter,investor,6,1,1,0,1,1,0,0,2,3,1,0,0,2,520,true
Crazy,investor,6,1,1,0,1,1,0,0,2,3,1,0,0,2,210,false
SafeBetter,manager,6,1,1,0,1,1,0,0,2,3,1,0,0,2,230,false
Crazy,manager,6,1,1,0,1,1,0,0,2,3,1,0,0,2,530,true
SafeBetter,manager,6,1,1,0,1,1,0,0,2,3,1,0,0,2,230,false
HighRoller,investor,6,0,1,1,1,2,0,0,1,3,0,1,0,2,80,false
Normal,investor,6,0,1,1,1,2,0,0,1,3,0,1,0,2,215,false
SafeBetter,investor,6,0,1,1,1,2,0,0,1,3,0,1,0,2,305,true
Crazy,manager,6,0,1,1,1,2,0,0,1,3,0,1,0,2,150,false
SafeBetter,manager,6,0,1,1,1,2,0,0,1,3,0,1,0,2,450,true
Crazy,manager,6,0,1,1,1,2,0,0,1,3,0,1,0,2,240,false
SafeBetter,investor,6,0,2,0,1,0,1,1,1,9,2,3,1,3,290,true
HighRoller,investor,6,0,2,0,1,0,1,1,1,9,2,3,1,3,210,false
HighRoller,investor,6,0,2,0,1,0,1,1,1,9,2,3,1,3,210,false
HighRoller,manager,6,0,2,0,1,0,1,1,1,9,2,3,1,3,320,false
Normal,manager,6,0,2,0,1,0,1,1,1,9,2,3,1,3,340,true
SafeBetter,manager,6,0,2,0,1,0,1,1,1,9,2,3,1,3,310,false
Crazy,investor,6,1,2,0,0,1,0,0,2,2,0,1,1,0,420,true
HighRoller,investor,6,1,2,0,0,1,0,0,2,2,0,1,1,0,85,false
HighRoller,investor,6,1,2,0,0,1,0,0,2,2,0,1,1,0,85,false
SafeBetter,manager,6,1,2,0,0,1,0,0,2,2,0,1,1,0,135,true
SafeBetter,manager,6,1,2,0,0,1,0,0,2,2,0,1,1,0,135,true
Crazy,manager,6,1,2,0,0,1,0,0,2,2,0,1,1,0,60,false
Normal,investor,6,1,0,1,1,1,2,0,0,6,2,1,0,3,190,false
Crazy,investor,6,1,0,1,1,1,2,0,0,6,2,1,0,3,120,false
SafeBetter,investor,6,1,0,1,1,1,2,0,0,6,2,1,0,3,245,true
HighRoller,manager,6,1,0,1,1,1,2,0,0,6,2,1,0,3,310,false
HighRoller,manager,6,1,0,1,1,1,2,0,0,6,2,1,0,3,325,true
Crazy,manager,6,1,0,1,1,1,2,0,0,6,2,1,0,3,250,false
HighRoller,investor,6,0,1,2,0,1,1,0,1,10,3,3,1,3,-20,false
Normal,investor,6,0,1,2,0,1,1,0,1,10,3,3,1,3,225,true
Normal,investor,6,0,1,2,0,1,1,0,1,10,3,3,1,3,135,false
Crazy,manager,6,0,1,2,0,1,1,0,1,10,3,3,1,3,435,true
SafeBetter,manager,6,0,1,2,0,1,1,0,1,10,3,3,1,3,345,false
HighRoller,manager,6,0,1,2,0,1,1,0,1,10,3,3,1,3,270,false
